#i E KE PE T P
26.684953 -4.131104 1.659698 -5.790803 120.000000 0.056498
26.702826 -4.140984 1.659698 -5.800682 120.000000 0.056516
26.720700 -4.152378 1.659698 -5.812077 120.000000 0.056532
26.738573 -4.162934 1.659698 -5.822632 120.000000 0.056547
26.756446 -4.165796 1.659698 -5.825494 120.000000 0.056561
26.774320 -4.153561 1.659698 -5.813259 120.000000 0.056577
26.792193 -4.123977 1.659698 -5.783675 120.000000 0.056594
26.810066 -4.082749 1.659698 -5.742448 120.000000 0.056616
26.827940 -4.045379 1.659698 -5.705078 120.000000 0.056640
26.845813 -4.032927 1.659698 -5.692625 120.000000 0.056665
26.863687 -4.055345 1.659698 -5.715044 120.000000 0.056687
26.881560 -4.104419 1.659698 -5.764117 120.000000 0.056704
26.899433 -4.164949 1.659698 -5.824648 120.000000 0.056714
26.917307 -4.222584 1.659698 -5.882282 120.000000 0.056718
26.935180 -4.266417 1.659698 -5.926115 120.000000 0.056717
26.953053 -4.291208 1.659698 -5.950907 120.000000 0.056713
26.970927 -4.297329 1.659698 -5.957027 120.000000 0.056708
26.988800 -4.288286 1.659698 -5.947984 120.000000 0.056703
27.006674 -4.270602 1.659698 -5.930301 120.000000 0.056699
27.024547 -4.256835 1.659698 -5.916534 120.000000 0.056696
27.042420 -4.260633 1.659698 -5.920332 120.000000 0.056692
27.060294 -4.284704 1.659698 -5.944402 120.000000 0.056686
27.078167 -4.323371 1.659698 -5.983069 120.000000 0.056676
27.096040 -4.366146 1.659698 -6.025844 120.000000 0.056662
27.113914 -4.398308 1.659698 -6.058006 120.000000 0.056646
27.131787 -4.408368 1.659698 -6.068067 120.000000 0.056630
27.149661 -4.392442 1.659698 -6.052141 120.000000 0.056615
27.167534 -4.353892 1.659698 -6.013590 120.000000 0.056605
27.185407 -4.302863 1.659698 -5.962562 120.000000 0.056600
27.203281 -4.256383 1.659698 -5.916082 120.000000 0.056599
27.221154 -4.235313 1.659698 -5.895012 120.000000 0.056601
27.239027 -4.252621 1.659698 -5.912320 120.000000 0.056602
27.256901 -4.298751 1.659698 -5.958449 120.000000 0.056598
27.274774 -4.348410 1.659698 -6.008108 120.000000 0.056590
27.292648 -4.383458 1.659698 -6.043157 120.000000 0.056579
27.310521 -4.399605 1.659698 -6.059304 120.000000 0.056566
27.328394 -4.398975 1.659698 -6.058673 120.000000 0.056554
27.346268 -4.383390 1.659698 -6.043088 120.000000 0.056543
27.364141 -4.352719 1.659698 -6.012417 120.000000 0.056535
27.382014 -4.306675 1.659698 -5.966373 120.000000 0.056532
27.399888 -4.247533 1.659698 -5.907231 120.000000 0.056534
27.417761 -4.183541 1.659698 -5.843240 120.000000 0.056543
27.435635 -4.132234 1.659698 -5.791932 120.000000 0.056558
27.453508 -4.111695 1.659698 -5.771393 120.000000 0.056574
27.471381 -4.117446 1.659698 -5.777145 120.000000 0.056591
27.489255 -4.128122 1.659698 -5.787820 120.000000 0.056608
27.507128 -4.132898 1.659698 -5.792597 120.000000 0.056625
27.525002 -4.133844 1.659698 -5.793542 120.000000 0.056642
27.542875 -4.135593 1.659698 -5.795292 120.000000 0.056659
27.560748 -4.144880 1.659698 -5.804578 120.000000 0.056675
27.578622 -4.167244 1.659698 -5.826942 120.000000 0.056689
27.596495 -4.198531 1.659698 -5.858229 120.000000 0.056701
27.614368 -4.228726 1.659698 -5.888424 120.000000 0.056709
27.632242 -4.250927 1.659698 -5.910625 120.000000 0.056714
27.650115 -4.263044 1.659698 -5.922742 120.000000 0.056718
27.667989 -4.266434 1.659698 -5.926132 120.000000 0.056722
27.685862 -4.265378 1.659698 -5.925076 120.000000 0.056725
27.703735 -4.264975 1.659698 -5.924673 120.000000 0.056727
27.721609 -4.267101 1.659698 -5.926799 120.000000 0.056730
27.739482 -4.269264 1.659698 -5.928962 120.000000 0.056731
27.757355 -4.267836 1.659698 -5.927535 120.000000 0.056733
27.775229 -4.262466 1.659698 -5.922164 120.000000 0.056735
27.793102 -4.256642 1.659698 -5.916340 120.000000 0.056737
27.810976 -4.251609 1.659698 -5.911307 120.000000 0.056739
27.828849 -4.241906 1.659698 -5.901604 120.000000 0.056742
27.846722 -4.220266 1.659698 -5.879964 120.000000 0.056747
27.864596 -4.185934 1.659698 -5.845632 120.000000 0.056755
27.882469 -4.147817 1.659698 -5.807515 120.000000 0.056766
27.900342 -4.119861 1.659698 -5.779559 120.000000 0.056778
27.918216 -4.110297 1.659698 -5.769996 120.000000 0.056791
27.936089 -4.115621 1.659698 -5.775319 120.000000 0.056803
27.953963 -4.128088 1.659698 -5.787786 120.000000 0.056812
27.971836 -4.144616 1.659698 -5.804314 120.000000 0.056819
27.989709 -4.162462 1.659698 -5.822161 120.000000 0.056824
28.007583 -4.173913 1.659698 -5.833611 120.000000 0.056828
28.025456 -4.174505 1.659698 -5.834203 120.000000 0.056831
28.043329 -4.170680 1.659698 -5.830378 120.000000 0.056834
28.061203 -4.173153 1.659698 -5.832852 120.000000 0.056837
28.079076 -4.184989 1.659698 -5.844688 120.000000 0.056839
28.096950 -4.201050 1.659698 -5.860749 120.000000 0.056840
28.114823 -4.214996 1.659698 -5.874694 120.000000 0.056840
28.132696 -4.225705 1.659698 -5.885404 120.000000 0.056840
28.150570 -4.237307 1.659698 -5.897005 120.000000 0.056839
28.168443 -4.250809 1.659698 -5.910507 120.000000 0.056837
28.186316 -4.263040 1.659698 -5.922738 120.000000 0.056835
28.204190 -4.271665 1.659698 -5.931363 120.000000 0.056832
28.222063 -4.275223 1.659698 -5.934922 120.000000 0.056830
28.239937 -4.272480 1.659698 -5.932178 120.000000 0.056828
28.257810 -4.263489 1.659698 -5.923188 120.000000 0.056826
28.275683 -4.251105 1.659698 -5.910804 120.000000 0.056826
28.293557 -4.240760 1.659698 -5.900459 120.000000 0.056827
28.311430 -4.235842 1.659698 -5.895541 120.000000 0.056829
28.329304 -4.232720 1.659698 -5.892418 120.000000 0.056831
28.347177 -4.223594 1.659698 -5.883293 120.000000 0.056834
28.365050 -4.204059 1.659698 -5.863757 120.000000 0.056839
28.382924 -4.178747 1.659698 -5.838446 120.000000 0.056847
28.400797 -4.159310 1.659698 -5.819009 120.000000 0.056857
28.418670 -4.152901 1.659698 -5.812600 120.000000 0.056867
28.436544 -4.158178 1.659698 -5.817876 120.000000 0.056878
28.454417 -4.170429 1.659698 -5.830127 120.000000 0.056887
28.472291 -4.181327 1.659698 -5.841025 120.000000 0.056896
28.490164 -4.182899 1.659698 -5.842597 120.000000 0.056905
28.508037 -4.175141 1.659698 -5.834840 120.000000 0.056915
28.525911 -4.166203 1.659698 -5.825901 120.000000 0.056926
28.543784 -4.164552 1.659698 -5.824250 120.000000 0.056937
28.561657 -4.173874 1.659698 -5.833572 120.000000 0.056947
28.579531 -4.193731 1.659698 -5.853429 120.000000 0.056955
28.597404 -4.215781 1.659698 -5.875480 120.000000 0.056962
28.615278 -4.224745 1.659698 -5.884443 120.000000 0.056968
28.633151 -4.210025 1.659698 -5.869724 120.000000 0.056975
28.651024 -4.173817 1.659698 -5.833515 120.000000 0.056986
28.668898 -4.132241 1.659698 -5.791939 120.000000 0.057001
28.686771 -4.106845 1.659698 -5.766543 120.000000 0.057018
28.704644 -4.106576 1.659698 -5.766274 120.000000 0.057035
28.722518 -4.121311 1.659698 -5.781009 120.000000 0.057051
28.740391 -4.135618 1.659698 -5.795317 120.000000 0.057065
28.758265 -4.141710 1.659698 -5.801408 120.000000 0.057079
28.776138 -4.141073 1.659698 -5.800771 120.000000 0.057093
28.794011 -4.140529 1.659698 -5.800227 120.000000 0.057106
28.811885 -4.147719 1.659698 -5.807417 120.000000 0.057118
28.829758 -4.168556 1.659698 -5.828254 120.000000 0.057128
28.847631 -4.205454 1.659698 -5.865152 120.000000 0.057134
28.865505 -4.253312 1.659698 -5.913011 120.000000 0.057134
28.883378 -4.298074 1.659698 -5.957772 120.000000 0.057130
28.901252 -4.323470 1.659698 -5.983168 120.000000 0.057123
28.919125 -4.319308 1.659698 -5.979007 120.000000 0.057116
28.936998 -4.284340 1.659698 -5.944038 120.000000 0.057112
28.954872 -4.226103 1.659698 -5.885801 120.000000 0.057112
28.972745 -4.162982 1.659698 -5.822681 120.000000 0.057117
28.990618 -4.130835 1.659698 -5.790534 120.000000 0.057125
29.008492 -4.163102 1.659698 -5.822801 120.000000 0.057129
29.026365 -4.232841 1.659698 -5.892539 120.000000 0.057128
29.044239 -4.286149 1.659698 -5.945848 120.000000 0.057121
29.062112 -4.307318 1.659698 -5.967017 120.000000 0.057112
29.079985 -4.309197 1.659698 -5.968895 120.000000 0.057103
29.097859 -4.307703 1.659698 -5.967402 120.000000 0.057093
29.115732 -4.307820 1.659698 -5.967518 120.000000 0.057084
29.133605 -4.308170 1.659698 -5.967869 120.000000 0.057075
29.151479 -4.310721 1.659698 -5.970419 120.000000 0.057066
29.169352 -4.315942 1.659698 -5.975640 120.000000 0.057057
29.187226 -4.318911 1.659698 -5.978609 120.000000 0.057047
29.205099 -4.315674 1.659698 -5.975373 120.000000 0.057038
29.222972 -4.306457 1.659698 -5.966155 120.000000 0.057030
29.240846 -4.294140 1.659698 -5.953839 120.000000 0.057024
29.258719 -4.284133 1.659698 -5.943831 120.000000 0.057018
29.276593 -4.282968 1.659698 -5.942666 120.000000 0.057011
29.294466 -4.289983 1.659698 -5.949682 120.000000 0.057004
29.312339 -4.292959 1.659698 -5.952657 120.000000 0.056997
29.330213 -4.281340 1.659698 -5.941039 120.000000 0.056990
29.348086 -4.263092 1.659698 -5.922790 120.000000 0.056984
29.365959 -4.261502 1.659698 -5.921201 120.000000 0.056978
29.383833 -4.288769 1.659698 -5.948467 120.000000 0.056970
29.401706 -4.330473 1.659698 -5.990171 120.000000 0.056958
29.419580 -4.364516 1.659698 -6.024214 120.000000 0.056943
29.437453 -4.379281 1.659698 -6.038979 120.000000 0.056927
29.455326 -4.374370 1.659698 -6.034068 120.000000 0.056912
29.473200 -4.356120 1.659698 -6.015818 120.000000 0.056899
29.491073 -4.333246 1.659698 -5.992945 120.000000 0.056889
29.508946 -4.312878 1.659698 -5.972576 120.000000 0.056881
29.526820 -4.298588 1.659698 -5.958286 120.000000 0.056876
29.544693 -4.290924 1.659698 -5.950623 120.000000 0.056872
29.562567 -4.288954 1.659698 -5.948653 120.000000 0.056869
29.580440 -4.288675 1.659698 -5.948373 120.000000 0.056866
29.598313 -4.281650 1.659698 -5.941349 120.000000 0.056865
29.616187 -4.262068 1.659698 -5.921766 120.000000 0.056866
29.634060 -4.234821 1.659698 -5.894519 120.000000 0.056870
29.651933 -4.211349 1.659698 -5.871048 120.000000 0.056876
29.669807 -4.200024 1.659698 -5.859722 120.000000 0.056884
29.687680 -4.202553 1.659698 -5.862251 120.000000 0.056891
29.705554 -4.216178 1.659698 -5.875876 120.000000 0.056897
29.723427 -4.229232 1.659698 -5.888931 120.000000 0.056903
29.741300 -4.230206 1.659698 -5.889904 120.000000 0.056908
29.759174 -4.224018 1.659698 -5.883716 120.000000 0.056914
29.777047 -4.225502 1.659698 -5.885200 120.000000 0.056918
29.794920 -4.246551 1.659698 -5.906249 120.000000 0.056921
29.812794 -4.289619 1.659698 -5.949317 120.000000 0.056919
29.830667 -4.341735 1.659698 -6.001433 120.000000 0.056912
29.848541 -4.379321 1.659698 -6.039020 120.000000 0.056901
29.866414 -4.384937 1.659698 -6.044636 120.000000 0.056889
29.884287 -4.358700 1.659698 -6.018399 120.000000 0.056879
29.902161 -4.317384 1.659698 -5.977082 120.000000 0.056873
29.920034 -4.279373 1.659698 -5.939071 120.000000 0.056870
29.937907 -4.250676 1.659698 -5.910374 120.000000 0.056870
29.955781 -4.230318 1.659698 -5.890016 120.000000 0.056872
29.973654 -4.219936 1.659698 -5.879635 120.000000 0.056874
29.991528 -4.228321 1.659698 -5.888019 120.000000 0.056877
30.009401 -4.260113 1.659698 -5.919811 120.000000 0.056877
30.027274 -4.296203 1.659698 -5.955901 120.000000 0.056874
30.045148 -4.311109 1.659698 -5.970807 120.000000 0.056870
30.063021 -4.299152 1.659698 -5.958851 120.000000 0.056868
30.080895 -4.270417 1.659698 -5.930115 120.000000 0.056868
30.098768 -4.235412 1.659698 -5.895111 120.000000 0.056871
30.116641 -4.197177 1.659698 -5.856875 120.000000 0.056877
30.134515 -4.155649 1.659698 -5.815347 120.000000 0.056887
30.152388 -4.118416 1.659698 -5.778115 120.000000 0.056899
30.170261 -4.103880 1.659698 -5.763578 120.000000 0.056912
30.188135 -4.127220 1.659698 -5.786918 120.000000 0.056922
30.206008 -4.182249 1.659698 -5.841947 120.000000 0.056928
30.223882 -4.245563 1.659698 -5.905261 120.000000 0.056927
30.241755 -4.295530 1.659698 -5.955228 120.000000 0.056922
30.259628 -4.319523 1.659698 -5.979221 120.000000 0.056915
30.277502 -4.311020 1.659698 -5.970718 120.000000 0.056908
30.295375 -4.268553 1.659698 -5.928251 120.000000 0.056906
30.313248 -4.198686 1.659698 -5.858385 120.000000 0.056909
30.331122 -4.119011 1.659698 -5.778710 120.000000 0.056920
30.348995 -4.055200 1.659698 -5.714898 120.000000 0.056938
30.366869 -4.028424 1.659698 -5.688122 120.000000 0.056958
30.384742 -4.036720 1.659698 -5.696418 120.000000 0.056978
30.402615 -4.060626 1.659698 -5.720324 120.000000 0.056996
30.420489 -4.090147 1.659698 -5.749845 120.000000 0.057013
30.438362 -4.121668 1.659698 -5.781366 120.000000 0.057027
30.456235 -4.143971 1.659698 -5.803669 120.000000 0.057039
30.474109 -4.146256 1.659698 -5.805954 120.000000 0.057051
30.491982 -4.129020 1.659698 -5.788718 120.000000 0.057063
30.509856 -4.103391 1.659698 -5.763090 120.000000 0.057077
30.527729 -4.082487 1.659698 -5.742185 120.000000 0.057093
30.545602 -4.076462 1.659698 -5.736160 120.000000 0.057107
30.563476 -4.098661 1.659698 -5.758359 120.000000 0.057120
30.581349 -4.151304 1.659698 -5.811002 120.000000 0.057127
30.599222 -4.211725 1.659698 -5.871423 120.000000 0.057130
30.617096 -4.262896 1.659698 -5.922595 120.000000 0.057128
30.634969 -4.302125 1.659698 -5.961823 120.000000 0.057123
30.652843 -4.327129 1.659698 -5.986828 120.000000 0.057116
30.670716 -4.333749 1.659698 -5.993448 120.000000 0.057109
30.688589 -4.321242 1.659698 -5.980941 120.000000 0.057103
30.706463 -4.294198 1.659698 -5.953897 120.000000 0.057101
30.724336 -4.262478 1.659698 -5.922176 120.000000 0.057101
30.742209 -4.240152 1.659698 -5.899850 120.000000 0.057105
30.760083 -4.239641 1.659698 -5.899340 120.000000 0.057108
30.777956 -4.262202 1.659698 -5.921900 120.000000 0.057111
30.795830 -4.295356 1.659698 -5.955054 120.000000 0.057111
30.813703 -4.322452 1.659698 -5.982150 120.000000 0.057110
30.831576 -4.332335 1.659698 -5.992033 120.000000 0.057108
30.849450 -4.321765 1.659698 -5.981463 120.000000 0.057108
30.867323 -4.295124 1.659698 -5.954823 120.000000 0.057111
30.885196 -4.261531 1.659698 -5.921230 120.000000 0.057117
30.903070 -4.228529 1.659698 -5.888227 120.000000 0.057126
30.920943 -4.198529 1.659698 -5.858228 120.000000 0.057138
30.938817 -4.171968 1.659698 -5.831666 120.000000 0.057153
30.956690 -4.151057 1.659698 -5.810755 120.000000 0.057169
30.974563 -4.139724 1.659698 -5.799422 120.000000 0.057186
30.992437 -4.141577 1.659698 -5.801275 120.000000 0.057203
31.010310 -4.153776 1.659698 -5.813474 120.000000 0.057218
31.028184 -4.168643 1.659698 -5.828341 120.000000 0.057232
31.046057 -4.182948 1.659698 -5.842647 120.000000 0.057243
31.063930 -4.197089 1.659698 -5.856787 120.000000 0.057253
31.081804 -4.209050 1.659698 -5.868748 120.000000 0.057261
31.099677 -4.214913 1.659698 -5.874612 120.000000 0.057267
31.117550 -4.213948 1.659698 -5.873646 120.000000 0.057274
31.135424 -4.208906 1.659698 -5.868604 120.000000 0.057280
31.153297 -4.200470 1.659698 -5.860168 120.000000 0.057286
31.171171 -4.186161 1.659698 -5.845860 120.000000 0.057293
31.189044 -4.166622 1.659698 -5.826320 120.000000 0.057302
31.206917 -4.148855 1.659698 -5.808553 120.000000 0.057312
31.224791 -4.138426 1.659698 -5.798125 120.000000 0.057322
31.242664 -4.131312 1.659698 -5.791010 120.000000 0.057333
31.260537 -4.120195 1.659698 -5.779893 120.000000 0.057345
31.278411 -4.105473 1.659698 -5.765172 120.000000 0.057359
31.296284 -4.094880 1.659698 -5.754578 120.000000 0.057373
31.314158 -4.096885 1.659698 -5.756583 120.000000 0.057386
31.332031 -4.118253 1.659698 -5.777951 120.000000 0.057398
31.349904 -4.155897 1.659698 -5.815595 120.000000 0.057407
31.367778 -4.193531 1.659698 -5.853229 120.000000 0.057413
31.385651 -4.218447 1.659698 -5.878146 120.000000 0.057416
31.403524 -4.231484 1.659698 -5.891183 120.000000 0.057418
31.421398 -4.239841 1.659698 -5.899539 120.000000 0.057420
31.439271 -4.246615 1.659698 -5.906314 120.000000 0.057420
31.457145 -4.249441 1.659698 -5.909140 120.000000 0.057420
31.475018 -4.244755 1.659698 -5.904453 120.000000 0.057419
31.492891 -4.231279 1.659698 -5.890978 120.000000 0.057420
31.510765 -4.214408 1.659698 -5.874107 120.000000 0.057421
31.528638 -4.207625 1.659698 -5.867323 120.000000 0.057422
31.546511 -4.223471 1.659698 -5.883170 120.000000 0.057422
31.564385 -4.259476 1.659698 -5.919174 120.000000 0.057418
31.582258 -4.297701 1.659698 -5.957400 120.000000 0.057411
31.600132 -4.319971 1.659698 -5.979670 120.000000 0.057402
31.618005 -4.320037 1.659698 -5.979736 120.000000 0.057393
31.635878 -4.303868 1.659698 -5.963567 120.000000 0.057385
31.653752 -4.282276 1.659698 -5.941974 120.000000 0.057379
31.671625 -4.260374 1.659698 -5.920072 120.000000 0.057375
31.689498 -4.234527 1.659698 -5.894225 120.000000 0.057373
31.707372 -4.205988 1.659698 -5.865686 120.000000 0.057373
31.725245 -4.193012 1.659698 -5.852710 120.000000 0.057375
31.743119 -4.208593 1.659698 -5.868291 120.000000 0.057376
31.760992 -4.237959 1.659698 -5.897657 120.000000 0.057374
31.778865 -4.263923 1.659698 -5.923621 120.000000 0.057371
31.796739 -4.280568 1.659698 -5.940267 120.000000 0.057366
31.814612 -4.285590 1.659698 -5.945288 120.000000 0.057362
31.832486 -4.279842 1.659698 -5.939541 120.000000 0.057358
31.850359 -4.272109 1.659698 -5.931808 120.000000 0.057354
31.868232 -4.276582 1.659698 -5.936280 120.000000 0.057351
31.886106 -4.299443 1.659698 -5.959141 120.000000 0.057346
31.903979 -4.334148 1.659698 -5.993847 120.000000 0.057338
31.921852 -4.369910 1.659698 -6.029609 120.000000 0.057327
31.939726 -4.396350 1.659698 -6.056048 120.000000 0.057314
31.957599 -4.407021 1.659698 -6.066720 120.000000 0.057300
31.975473 -4.401239 1.659698 -6.060938 120.000000 0.057287
31.993346 -4.383460 1.659698 -6.043159 120.000000 0.057275
32.011219 -4.362505 1.659698 -6.022203 120.000000 0.057265
32.029093 -4.347303 1.659698 -6.007001 120.000000 0.057256
32.046966 -4.340359 1.659698 -6.000057 120.000000 0.057248
32.064839 -4.334050 1.659698 -5.993749 120.000000 0.057241
32.082713 -4.316115 1.659698 -5.975813 120.000000 0.057235
32.100586 -4.282460 1.659698 -5.942158 120.000000 0.057233
32.118460 -4.248061 1.659698 -5.907760 120.000000 0.057233
32.136333 -4.238822 1.659698 -5.898521 120.000000 0.057233
32.154206 -4.261903 1.659698 -5.921601 120.000000 0.057233
32.172080 -4.299896 1.659698 -5.959595 120.000000 0.057229
32.189953 -4.335272 1.659698 -5.994970 120.000000 0.057223
32.207826 -4.360708 1.659698 -6.020407 120.000000 0.057216
32.225700 -4.373065 1.659698 -6.032764 120.000000 0.057207
32.243573 -4.368170 1.659698 -6.027869 120.000000 0.057199
32.261447 -4.344304 1.659698 -6.004002 120.000000 0.057193
32.279320 -4.309083 1.659698 -5.968782 120.000000 0.057190
32.297193 -4.273267 1.659698 -5.932966 120.000000 0.057191
32.315067 -4.239075 1.659698 -5.898774 120.000000 0.057194
32.332940 -4.210457 1.659698 -5.870155 120.000000 0.057199
32.350813 -4.196385 1.659698 -5.856084 120.000000 0.057206
32.368687 -4.196386 1.659698 -5.856085 120.000000 0.057212
32.386560 -4.200483 1.659698 -5.860182 120.000000 0.057218
32.404434 -4.201552 1.659698 -5.861251 120.000000 0.057223
32.422307 -4.199094 1.659698 -5.858793 120.000000 0.057228
32.440180 -4.194890 1.659698 -5.854588 120.000000 0.057233
32.458054 -4.196560 1.659698 -5.856259 120.000000 0.057238
32.475927 -4.217040 1.659698 -5.876739 120.000000 0.057241
32.493800 -4.253754 1.659698 -5.913452 120.000000 0.057241
